CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
06013324004,60,113,6,426
06013325000,64,86,10,1776
06013326000,25,8,2,1310
06013327001,350,20,571,378
06013327002,67,124,298,506
06013328000,155,54,2,60
06013329000,91,73,3,1779
06013330000,65,11,2,1666
06013331000,107,173,23,2026
06013332000,78,80,5,2147
06013333101,47,51,0,1231
06013333102,47,88,1,1113
06013333200,49,50,2,1706
06013334001,32,67,7,995
06013334006,12,12,0,1392
06013334007,29,125,6,601
06013334008,41,175,1,480
06013334200,66,43,8,2155
06013335000,81,27,1,1148
06013336101,39,164,0,192
06013336103,37,160,15,76
06013336104,0,81,0,30
06013336201,24,33,57,851
06013336202,63,172,30,202
06013337100,10,43,1,1003
06013337201,126,91,0,417
06013337202,22,81,324,879
06013337300,41,34,3,1904
06013338101,28,169,111,585
06013338102,9,23,2,1161
06013338201,163,77,2,1196
06013338203,18,257,1,506
06013338204,51,240,0,702
06013338301,49,2,2,1028
06013338302,49,36,5,1998
06013339001,132,97,3,6
06013339003,166,177,3,129
06013339004,90,133,4,73
06013340001,146,268,11,1442
06013340003,17,86,0,1005
06013340004,58,75,0,1436
06013341000,53,108,4,1428
06013343001,36,139,2,1074
06013343002,44,103,6,1007
06013343003,12,40,1,1337
06013345101,28,91,0,1439
06013345102,18,0,0,1313
06013345103,17,77,8,1492
06013345105,68,54,2,1647
06013345111,53,127,5,839
06013345112,46,152,1,1200
06013345113,33,14,0,1213
06013345114,20,34,0,1950
06013345115,61,78,1,1598
06013345116,13,7,5,705
06013345117,3,199,0,698
06013345118,114,191,3,613
06013345203,277,138,5,1908
06013345204,68,5,0,1385
06013345205,163,200,4,336
06013345206,31,98,0,818
06013346101,30,6,2,1177
06013346102,59,4,7,2237
06013346203,10,22,0,1375
06013346204,66,18,2,2318
06013346205,17,9,0,1545
06013346206,47,6,4,1487
06013347000,50,37,3,2300
06013348000,91,20,0,1954
06013349000,166,113,6,1277
06013350000,169,285,8,1359
06013351101,72,456,27,49
06013351103,89,231,46,3
06013351104,45,284,12,0
06013351105,12,262,6,0
06013351200,27,1,1,2159
06013352101,85,22,0,793
06013352102,72,91,0,1722
06013352201,79,224,5,1611
06013352202,95,51,4,752
06013353001,59,12,6,1440
06013353002,38,4,2,1647
06013354001,57,1,2,790
06013354002,125,41,2,2797
06013355107,106,1,128,1587
06013355109,36,16,10,1687
06013355110,41,0,0,1032
06013355111,2,85,1,1462
06013355112,490,4,42,2436
06013355113,20,26,3,1538
06013355115,46,214,11,567
06013355118,10,0,0,1098
06013355119,17,0,2,1144
06013355120,29,1,2,926
06013355121,37,34,12,1595
06013355122,23,10,8,1094
