CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
24013505101,70,2,3,1364
24013505102,210,9,56,1979
24013505203,125,22,73,747
24013505205,29,15,12,908
24013505206,50,8,18,1132
24013505207,69,38,38,949
24013505208,102,59,19,1300
24013506101,123,41,17,2116
24013506102,116,20,24,1810
24013506200,269,40,71,2968
24013507500,217,5,146,1363
24013507601,330,53,37,1633
24013507602,319,38,33,1256
24013507702,118,44,29,1149
24013507703,25,65,5,537
24013507704,29,24,4,1381
24013507801,208,96,28,1110
24013507802,147,13,78,1855
24013508103,246,34,47,2350
24013508200,250,38,24,2902
24013509001,175,5,21,2189
24013509002,84,2,11,1366
24013510000,102,7,26,1153
24013511000,207,17,19,2118
24013512000,144,22,15,783
24013513001,153,15,10,1745
24013513002,324,0,11,2061
24013514100,254,1,15,1560
24013514201,310,2,33,2627
24013514202,77,31,12,1394
24015030100,891,113,259,4098
24015030200,346,25,49,3200
24015030400,344,65,35,962
24015030501,132,17,30,1817
24015030503,614,84,32,1577
24015030505,171,28,14,1067
24015030507,14,101,5,563
24015030508,94,0,9,1308
24015030601,243,15,25,1836
24015030602,45,31,11,1303
24015030700,187,4,18,2967
24015030903,623,85,102,1417
24015030904,234,17,93,3628
24015030905,206,2,24,1134
24015030907,150,53,48,1458
24015030908,633,42,328,1313
24015031201,511,22,82,2136
24015031202,345,72,99,1514
24015031301,113,1,32,1870
24015031302,371,58,45,3082
24015031400,372,6,44,1622
24017850101,70,9,23,2124
24017850102,279,6,24,1151
24017850201,905,8,5,56
24017850202,147,28,10,1390
24017850300,112,5,14,1158
24017850400,204,7,126,2307
24017850500,193,6,21,1827
24017850600,155,24,35,2175
24017850706,88,1,38,1500
24017850708,15,5,5,1723
24017850709,134,136,7,999
24017850710,24,32,5,1543
24017850711,25,25,3,1107
24017850712,50,5,11,2198
24017850713,44,8,25,3084
24017850801,15,11,9,1776
24017850802,530,46,19,1358
24017850901,398,58,16,981
24017850902,85,9,22,1767
24017850904,192,96,64,2813
24017850905,7,8,0,1086
24017850906,22,138,2,824
24017851001,158,8,26,1179
24017851003,70,8,10,1793
24017851004,429,76,18,1240
24017851100,192,11,19,1654
24017851200,359,18,37,2866
24017851301,140,5,5,2887
24017851302,149,8,15,2268
24017851401,43,4,16,1408
24017851402,201,36,5,1581
24017851403,79,1,18,1082
24017851501,52,56,4,964
24017851502,125,46,2,993
24017990000,15,0,0,0
24019970100,341,2,184,1742
24019970200,347,21,474,2472
24019970300,580,5,141,2523
24019970400,329,60,26,1196
24019970500,82,110,14,893
24019970600,281,92,23,1625
24019970702,464,7,90,2759
24019970804,207,0,95,1851
24019970900,306,0,117,1520
24021740200,169,20,5,1590
24021750100,37,118,6,84
24021750200,93,183,5,83
24021750300,23,133,4,107
24021750504,73,41,6,563
24021750505,69,60,14,388
24021750506,48,1,3,1227
24021750507,57,33,6,422
24021750508,28,60,5,253
24021750600,99,59,18,750
24021750701,113,2,3,949
24021750702,51,49,6,725
24021750801,127,114,3,540
24021750802,73,20,1,747
24021750804,87,40,19,497
24021750805,88,19,10,761
24021751001,15,9,0,146
24021751002,15,25,0,1029
24021751003,483,77,35,354
24021751004,149,75,3,815
24021751201,439,0,15,1478
24021751202,75,52,9,982
24021751203,75,0,1,997
24021751301,65,93,11,1716
24021751302,234,2,28,2141
24021751600,119,0,18,2280
24021751701,123,5,8,1296
24021751702,142,11,39,2203
24021751801,190,9,5,1729
24021751802,38,0,11,2048
24021751902,27,25,1,1251
24021751903,81,0,14,2809
24021751904,71,2,6,1563
24021751905,22,8,5,747
24021751906,33,145,1,576
24021752001,90,4,15,1768
24021752101,13,0,0,1433
24021752102,141,5,12,2426
24021752201,112,0,18,1320
24021752202,24,0,3,742
24021752205,33,0,5,893
24021752206,146,17,11,1082
24021752301,102,43,10,685
24021752302,175,73,28,1909
24021752303,200,7,2,1504
24021752501,140,21,13,2718
24021752502,83,6,19,1292
24021752601,136,24,13,1557
24021752602,47,7,21,1277
24021752603,31,5,4,1320
24021752801,90,0,33,1453
24021752802,123,7,30,1907
24021752900,187,0,79,1811
24021753001,202,32,21,1780
24021753002,168,21,14,1014
24021765100,131,70,19,1019
24021766800,251,28,56,1275
24021767500,147,0,18,2426
24021767600,235,14,28,1935
24021770700,61,4,17,2234
24021772200,360,153,17,168
24021773500,36,5,0,999
24021775302,101,9,20,1973
24021775400,133,20,15,1139
24021775600,35,49,2,1415
24023000100,475,69,359,2809
24023000200,314,59,267,2366
24023000300,298,54,219,1899
24023000400,239,28,356,1867
24023000501,128,58,80,2466
24023000502,530,153,174,3462
24023000601,457,90,214,2163
24023000602,122,39,193,1299
24023000700,516,72,422,3007
24025301102,57,10,56,1417
24025301105,19,1,0,1000
24025301106,72,0,3,976
24025301107,45,79,2,329
24025301108,15,0,4,1194
24025301201,43,1,12,1038
24025301202,98,46,21,1001
24025301204,27,22,1,387
24025301205,25,10,1,468
24025301301,765,11,83,1339
24025301302,95,132,45,552
24025301401,91,70,12,1811
24025301402,21,0,3,779
24025301601,115,114,81,748
24025301602,93,7,20,2190
24025301703,193,5,153,1263
24025301704,36,15,9,514
24025301705,86,38,26,356
24025301706,25,50,3,205
24025301707,161,9,12,698
24025302100,71,0,33,1213
24025302200,136,15,57,1384
24025302400,622,41,48,1072
24025302801,197,10,29,1271
24025302802,105,50,25,1232
24025302901,428,53,10,307
24025302902,193,65,20,1607
24025303101,149,8,48,1954
24025303102,63,0,1,1141
24025303201,296,3,31,2331
24025303203,76,14,5,552
24025303204,46,19,5,1062
24025303205,1,0,0,641
24025303206,13,0,9,1217
24025303300,153,17,5,2607
24025303400,209,34,16,1840
24025303501,128,39,10,1984
24025303502,88,0,14,944
24025303602,12,22,2,1178
24025303603,70,0,3,1744
24025303605,45,58,0,809
24025303606,9,0,0,782
24025303700,203,3,49,1797
24025303801,160,20,9,619
24025303802,17,12,3,188
24025303803,168,43,10,983
24025303900,85,26,3,555
24025304101,100,5,44,2353
24025304102,123,1,47,2192
24025304201,122,8,25,3054
24025304202,174,0,33,3202
24025305100,212,14,170,3519
24025305200,271,6,145,1202
24025305300,157,12,81,1030
24025306100,269,137,21,728
24025306200,119,34,3,606
24025306300,99,31,7,907
24025306400,38,9,5,2060
24025306500,2119,0,0,0
24027601103,25,18,34,1309
24027601104,55,8,18,2048
24027601105,50,56,0,791
24027601107,615,55,118,314
24027601108,37,35,2,435
24027601203,429,48,44,641
24027601204,371,39,18,928
24027601205,52,60,10,537
24027601206,139,19,18,1261
24027602100,40,0,5,2701
24027602201,54,28,9,804
24027602202,71,20,5,1436
24027602302,151,36,9,1477
