CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
34013021400,152,153,96,1819
34013021601,789,20,16,2490
34013021602,101,31,25,2168
34013021701,111,19,16,827
34013021702,127,31,20,733
34013021801,18,1,0,952
34013021802,302,21,23,962
34013021803,17,18,9,1541
34013022700,110,57,0,153
34013022800,102,12,0,12
34013022900,198,4,2,74
34013023000,92,17,18,161
34013023100,132,6,32,192
34013023200,107,26,8,220
34013980100,41,0,19,0
34013980200,614,2,5,0
34015500100,175,12,116,1244
34015500201,540,0,72,837
34015500202,108,15,38,1541
34015500203,108,60,32,1205
34015500204,377,49,15,1211
34015500205,338,229,53,1006
34015500300,57,1,197,895
34015500400,436,30,148,1890
34015500500,808,4,53,2063
34015500601,350,12,153,2398
34015500602,130,0,31,1406
34015500702,254,17,72,2068
34015500703,156,1,35,700
34015500704,222,39,41,730
34015500705,268,21,102,1259
34015500800,55,0,31,830
34015500900,160,4,16,1097
34015501001,122,3,12,723
34015501002,218,29,58,788
34015501003,126,14,86,1149
34015501101,178,13,56,1143
34015501102,180,63,185,1404
34015501103,291,0,62,1915
34015501104,41,4,77,1027
34015501105,66,35,88,520
34015501106,272,0,104,1391
34015501107,82,3,40,1626
34015501201,150,0,15,2048
34015501202,65,0,13,1555
34015501203,85,32,13,1013
34015501204,86,0,22,1226
34015501205,360,14,18,819
34015501206,89,21,17,980
34015501208,178,69,15,1109
34015501209,292,32,37,1687
34015501210,38,0,1,1206
34015501212,69,16,17,832
34015501213,124,21,9,1268
34015501301,116,14,27,1010
34015501302,65,4,36,629
34015501303,40,20,23,720
34015501402,299,6,74,730
34015501403,374,9,102,1127
34015501404,132,14,0,200
34015501405,108,1,9,1021
34015501406,134,56,18,1108
34015501501,370,8,21,900
34015501502,183,31,11,1684
34015501603,217,28,9,2301
34015501604,242,31,8,2186
34015501605,421,2,479,1338
34015501606,212,24,47,2369
34015501608,835,2,13,1074
34015501609,371,1,62,1929
34015501701,169,13,27,2039
34015501702,181,1,69,1170
34015501703,347,47,69,1795
34015501704,282,23,113,1612
34015501800,132,16,36,623
34015501900,375,25,98,1657
34015502001,198,1,111,1758
34015502002,408,9,138,2335
34015502100,226,0,21,1374
34015502201,43,39,1,845
34015502202,74,22,6,705
34015502203,165,0,21,917
34015502204,216,0,20,1092
34015502300,137,7,58,620
34015502400,737,2,36,2028
34017000101,25,2,6,356
34017000102,30,26,1,402
34017000200,38,57,1,339
34017000300,39,39,1,247
34017000400,62,21,2,465
34017000500,32,51,2,348
34017000600,42,47,2,343
34017000700,49,26,0,123
34017000800,50,40,0,162
34017000902,86,25,3,259
34017001000,14,19,1,181
34017001100,72,51,3,407
34017001201,33,19,0,94
34017001202,42,12,0,19
34017001300,51,22,2,121
34017001400,44,40,0,115
34017001701,120,17,0,215
34017001800,43,39,1,104
34017001900,67,12,0,48
34017002001,22,7,0,67
34017002002,50,16,1,79
34017002200,43,8,0,22
34017002300,32,21,0,40
34017002400,22,17,0,40
34017002700,128,37,6,429
34017002800,49,47,5,235
34017002900,40,22,0,165
34017003000,61,31,0,90
34017003101,6,6,0,2
34017003102,30,40,0,106
34017003500,13,8,0,8
34017004000,122,38,1,555
34017004102,57,16,0,179
34017004103,35,9,0,161
34017004104,21,38,0,195
34017004200,70,25,2,355
34017004300,43,17,0,65
34017004400,33,19,0,86
34017004500,60,19,3,439
34017004600,82,18,2,126
34017004700,96,21,1,167
34017004800,128,28,0,445
34017004900,64,15,0,475
34017005200,63,36,0,335
34017005300,49,26,0,395
34017005400,82,99,1,426
34017005500,40,7,1,327
34017005600,32,10,0,433
34017005801,47,37,0,547
34017005802,230,27,4,0
34017005901,30,13,0,295
34017005902,41,22,3,503
34017006000,69,35,1,452
34017006101,30,4,1,466
34017006102,77,11,0,239
34017006200,38,29,7,309
34017006300,36,26,2,445
34017006400,43,18,0,49
34017006500,68,13,0,19
34017006600,32,2,0,115
34017006700,161,28,0,83
34017006800,66,29,0,318
34017006900,189,1,0,7
34017007001,15,11,0,56
34017007002,25,3,0,25
34017007100,49,37,2,115
34017007200,19,12,0,38
34017007300,89,5,3,0
34017007400,33,10,0,0
34017007500,34,22,0,17
34017007601,27,11,0,2
34017007602,17,18,1,0
34017007701,24,3,1,0
34017007702,23,0,0,0
34017007703,36,8,0,0
34017007800,82,12,2,8
34017010100,81,38,8,658
34017010200,57,5,9,453
34017010300,91,4,4,352
34017010400,133,19,3,540
34017010500,78,36,9,859
34017010601,126,9,3,224
34017010602,68,28,4,462
34017010701,35,9,3,212
34017010702,26,9,0,87
34017010800,1026,41,19,447
34017010900,72,24,0,131
34017011000,54,20,0,180
34017011100,49,59,3,392
34017011200,60,37,13,1101
34017011300,66,28,6,357
34017011400,100,14,8,489
34017011500,108,12,7,601
34017011600,42,18,4,406
34017012300,27,14,3,399
34017012400,75,4,5,951
34017012500,90,14,7,872
34017012600,53,12,7,613
34017012700,683,24,21,900
34017012800,218,9,12,805
34017012900,31,17,8,650
34017013000,68,19,6,409
34017013100,17,6,5,375
34017013200,68,23,8,555
34017013300,59,20,7,467
34017013400,54,14,5,251
34017013500,79,177,15,334
34017013600,64,74,4,168
34017013700,49,76,5,228
34017013800,131,34,2,149
34017013900,134,122,4,323
34017014000,47,29,4,619
34017014101,42,46,1,21
34017014102,61,30,5,474
34017014200,30,35,6,534
34017014300,52,17,3,760
34017014401,30,4,5,666
34017014402,49,9,3,662
34017014501,63,18,28,727
34017014502,51,17,1,154
34017014600,443,2,18,538
34017014700,88,17,10,599
34017014801,165,35,5,328
34017014802,67,4,4,90
34017014900,21,8,3,334
34017015001,4,2,0,11
34017015003,34,35,4,189
34017015004,51,39,6,169
34017015100,82,20,4,227
34017015201,23,27,0,3
34017015202,53,44,1,242
34017015300,25,30,0,131
34017015500,92,25,0,278
34017015600,30,33,0,83
34017015700,40,30,0,167
34017015801,27,3,0,0
34017015802,36,22,1,141
34017015900,59,43,0,119
34017016000,77,27,3,162
34017016100,33,24,1,101
34017016200,89,33,4,197
34017016300,57,30,4,120
34017016400,84,25,4,133
34017016500,75,27,4,93
34017016600,61,24,9,162
34017016700,48,14,0,66
34017016800,35,17,1,77
34017016900,30,10,1,120
34017017000,49,29,0,82
34017017100,72,28,19,376
34017017200,53,25,1,96
34017017300,31,14,5,95
34017017400,33,14,3,103
34017017500,37,20,4,69
