CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
04013110400,261,184,11,1604
04013110501,214,171,40,104
04013110502,348,118,5,329
04013110600,266,199,19,1307
04013110701,122,173,53,357
04013110702,139,137,1,1096
04013110801,126,318,53,622
04013110802,112,61,9,937
04013110901,132,110,30,726
04013110902,144,382,60,541
04013111000,192,118,3,1419
04013111100,117,74,4,1567
04013111201,217,357,16,781
04013111202,187,144,0,56
04013111203,19,116,0,0
04013111204,419,160,3,39
04013111300,183,219,78,1266
04013111401,120,45,12,1092
04013111402,81,100,3,771
04013111501,97,60,48,417
04013111502,159,164,161,1264
04013111601,92,67,47,917
04013111602,139,237,25,844
04013111700,223,137,4,2474
04013111800,512,138,9,1496
04013111900,119,33,3,1314
04013112100,323,15,3,1036
04013112201,157,11,0,1060
04013112202,19,102,3,922
04013112301,35,112,0,895
04013112302,51,219,3,1067
04013112401,34,54,4,1190
04013112402,25,0,1,1293
04013112502,25,8,0,1252
04013112504,55,96,1,597
04013112507,48,157,13,8
04013112508,104,0,291,448
04013112510,436,5,8,1253
04013112512,1231,80,7,196
04013112514,773,1,43,1423
04013112515,49,4,35,1259
04013112516,219,2,0,1112
04013112517,64,4,51,1461
04013112518,104,1,10,993
04013112519,44,0,0,1243
04013112520,20,140,1,900
04013112521,67,236,0,4
04013112522,98,2,384,996
04013112523,98,289,0,426
04013112524,95,377,35,80
04013112601,23,118,0,415
04013112602,152,84,928,976
04013112700,249,202,33,1397
04013112900,428,262,28,1368
04013113000,232,134,6,292
04013113100,319,114,8,53
04013113201,81,104,4,585
04013113202,84,93,1,430
04013113204,134,97,1,814
04013113301,304,186,40,338
04013113502,71,105,35,247
04013113503,130,149,15,834
04013113601,96,280,63,209
04013113602,75,91,87,605
04013113701,127,241,305,154
04013113702,111,43,8,342
04013113800,1603,58,59,194
04013113900,413,62,5,95
04013114000,451,82,16,152
04013114100,167,2,11,0
04013114200,211,43,1,315
04013114301,205,54,1,81
