CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
21071921002,217,11,474,1198
21073070101,167,53,13,1081
21073070102,75,54,26,984
21073070401,272,30,44,930
21073070403,64,50,3,468
21073070404,152,38,21,894
21073070405,153,26,3,320
21073070500,100,67,11,680
21073070601,345,11,136,247
21073070602,79,43,11,873
21073070703,281,1,83,686
21073070704,62,6,0,847
21073070705,77,2,20,1038
21073070706,120,36,11,1065
21073070801,245,28,66,1496
21073070802,149,0,83,1127
21073071001,208,12,16,1032
21073071002,145,10,63,1183
21073071101,275,21,74,1335
21073071102,197,6,38,1668
21073071200,388,70,44,945
21075960100,533,42,266,2020
21075960200,349,29,200,1381
21077960102,754,0,848,89
21077960103,515,0,382,35
21077960104,1194,8,1032,426
21079970101,388,0,234,1320
21079970102,593,1,185,1692
21079970201,530,4,59,1545
21079970202,813,0,161,544
21079970300,560,14,117,1440
21079970400,1374,4,395,1460
21081920101,265,64,858,1889
21081920102,286,85,315,720
21081920201,303,24,397,1525
21081920202,236,75,568,1111
21081920301,260,0,383,1106
21081920302,509,74,1025,1881
21081920400,285,2,614,956
21083020100,601,28,269,1600
21083020200,380,30,191,1931
21083020301,266,42,163,2124
21083020302,179,28,43,641
21083020400,843,1,487,2181
21083020500,638,6,490,2667
21083020600,372,16,224,1439
21083020700,1020,29,682,3267
21083020800,834,10,722,3337
21083020900,565,4,314,1941
21085950101,645,0,933,17
21085950102,1430,0,775,205
21085950200,1174,4,1275,123
21085950300,1028,6,1247,176
21085950401,765,0,849,113
21085950402,1006,0,1854,238
21085950500,1584,0,1232,27
21085950600,2401,7,1460,319
21085950700,2045,0,1540,69
21087930100,834,0,1018,2130
21087930200,741,5,506,2407
21087930300,767,0,811,1908
21087930400,547,0,444,1420
21089040100,262,10,117,1835
21089040201,107,12,85,1304
21089040202,163,12,238,1854
21089040300,264,14,170,2092
21089040400,817,9,828,3064
21089040501,418,1,387,2106
21089040502,938,3,905,2793
21089040600,258,8,269,1471
21089040700,757,11,813,2374
21091960100,377,10,298,1501
21091960200,426,38,377,1777
21091960300,482,0,541,1443
21093000100,70,0,77,429
21093000201,655,0,0,0
21093000202,776,0,0,0
21093000300,163,0,27,1474
21093000400,358,2,187,1292
21093000500,271,1,76,571
21093000600,128,0,52,1021
21093000700,205,0,463,1261
21093000800,313,0,128,1846
21093000902,176,0,89,1832
21093000903,935,0,90,2050
21093000904,709,3,55,2491
21093001003,856,0,62,2383
21093001004,609,0,114,1695
21093001005,173,0,50,1181
21093001006,527,0,35,1712
21093001100,306,31,6,806
21093001200,234,10,108,1612
21093001300,484,7,67,1671
21093001401,250,5,50,1136
21093001402,264,8,30,1546
21093001500,235,24,56,674
21093001601,239,0,139,904
21093001602,2136,0,97,1890
21093001603,726,0,59,1325
21093001701,1242,0,112,2463
21093001702,2275,0,122,1805
21093980100,453,0,2,0
21095970100,134,1,68,682
21095970200,296,11,293,1079
21095970300,129,0,282,538
21095970400,111,0,126,433
21095970500,599,0,248,398
21095970600,284,0,431,1008
21095970700,351,0,350,1189
21095970800,130,1,44,303
21095970900,556,15,347,1110
21095971000,210,0,378,1154
21095971300,563,0,401,1078
21097950100,1892,0,388,584
21097950200,1522,2,407,524
21097950300,1827,55,491,1940
21097950400,1222,11,240,945
21097950500,738,47,155,1762
21099970100,402,0,355,1577
21099970200,461,1,471,2156
21099970301,250,0,366,1046
21099970302,449,5,296,1886
21099970400,738,48,488,2890
21099970500,582,2,568,2905
21101020101,106,58,55,532
21101020200,200,53,41,375
21101020300,51,59,52,440
21101020401,110,99,64,523
21101020501,62,52,48,956
21101020602,313,129,118,1386
21101020603,137,30,98,530
21101020604,148,154,235,895
21101020701,230,106,235,2123
21101020703,40,92,40,1365
21101020704,194,20,385,1674
21101020800,433,17,535,2887
21101020901,276,37,335,2473
21101020902,509,36,414,1435
21103090100,1227,0,1106,396
21103090200,1485,0,1092,497
21103090301,976,0,1237,161
