CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
45027980000,4,0,14,0
45029970100,265,0,378,865
45029970200,348,0,351,1182
45029970301,287,47,716,1108
45029970302,177,0,257,978
45029970401,548,0,1060,1880
45029970402,359,4,387,1176
45029970501,152,16,58,774
45029970502,231,42,93,604
45029970601,311,2,1100,736
45029970602,196,0,508,1008
45029970701,191,0,797,711
45029970702,196,0,756,862
45029970800,336,10,228,2323
45029990100,0,0,0,1
45031010100,379,0,620,1379
45031010200,523,6,879,3010
45031010300,455,0,517,2386
45031010400,490,0,412,3225
45031010500,252,0,0,1344
45031010600,556,15,449,1443
45031010700,391,11,123,880
45031010800,509,0,517,1499
45031010901,443,0,644,1600
45031010902,427,0,645,1471
45031011000,211,0,101,1423
45031011100,238,0,39,773
45031011201,244,20,106,728
45031011202,401,0,407,915
45031011301,300,0,314,899
45031011302,196,0,392,1055
45031011400,595,0,434,1489
45031011500,503,1,965,2213
45031011600,537,10,564,1723
45033970100,480,0,860,564
45033970200,672,0,1293,1255
45033970301,172,2,141,1199
45033970302,414,10,259,506
45033970401,295,0,266,459
45033970402,201,0,298,631
45033970500,1194,0,948,1289
45033970601,622,0,728,751
45033970602,598,0,616,1091
45035010100,428,4,694,1241
45035010200,790,4,985,1905
45035010301,306,7,656,843
45035010302,599,1,972,1382
45035010400,523,4,1160,1791
45035010501,158,16,355,2189
45035010503,106,5,474,1358
45035010505,222,26,125,1577
45035010506,64,36,154,519
45035010507,76,3,105,617
45035010508,87,24,77,927
45035010603,343,2,986,1574
45035010604,179,21,93,1254
45035010606,92,3,0,656
45035010607,93,13,25,1398
45035010608,87,21,81,1113
45035010700,585,13,126,1642
45035010801,199,56,247,1838
45035010807,74,16,321,1205
45035010808,303,5,45,1834
45035010809,78,15,11,1094
45035010813,338,114,164,1766
45035010814,58,5,189,2122
45035010815,85,5,0,692
45035010817,95,40,2,1637
45035010818,364,41,487,2082
45035010819,67,2,3,1572
45035010820,242,44,3,2411
45035010821,60,10,0,576
45035010822,32,2,4,931
45035010823,110,16,89,1837
45037970201,799,0,231,1091
45037970203,756,0,131,1059
45037970204,618,22,116,755
45037970300,1643,13,255,1540
45037970400,687,0,385,1078
45037970501,587,0,508,1316
45037970502,668,0,224,2157
45039960100,506,3,291,1063
45039960200,471,4,415,2010
45039960301,351,9,438,1420
45039960302,263,0,516,1331
45039960401,234,69,55,1306
45039960402,125,6,136,915
45039960501,347,19,353,1291
45039960502,318,1,404,1115
45041000101,489,38,41,1308
45041000102,132,64,5,2233
45041000201,382,34,70,863
45041000202,386,143,22,2311
45041000300,388,22,80,1350
45041000400,437,16,232,1457
45041000501,258,22,65,493
45041000502,351,14,233,1018
45041000600,203,26,22,1670
45041000700,312,25,103,406
45041000800,121,61,37,990
45041000900,281,92,46,688
45041001000,310,59,26,332
45041001100,310,113,20,1144
45041001200,63,28,2,1051
45041001300,152,24,28,1253
45041001400,148,59,27,2257
45041001503,597,4,224,1524
45041001504,966,13,298,2490
45041001505,349,20,147,1481
45041001506,387,0,143,955
45041001601,257,34,81,2095
45041001602,772,8,219,2143
45041001700,489,3,161,944
45041001800,677,14,171,1623
45041001901,545,2,203,1158
45041001902,503,11,144,1321
45041002000,810,37,279,1699
45041002202,475,40,69,1477
45041002203,481,128,334,1487
45041002204,204,44,14,437
45041002300,933,19,265,1868
45041002400,946,3,223,1925
45041002500,701,6,241,1619
45041002600,758,40,237,1392
45041980100,34,0,0,0
45043920100,1334,0,712,651
45043920202,531,0,505,404
45043920203,556,2,554,526
45043920204,334,8,236,766
45043920301,820,16,454,1304
45043920302,350,23,36,1377
45043920400,925,1,563,538
45043920502,314,152,798,903
45043920504,384,18,122,2210
45043920506,283,78,12,1220
45043920507,315,74,176,1026
45043920508,308,36,417,1284
45043920509,335,51,869,876
45043920510,200,44,673,717
45043920511,210,72,111,1427
45043920601,472,22,253,1219
45043920602,365,5,294,675
45043920701,495,16,119,512
45043920702,305,87,74,1083
45043920800,1115,1,902,429
45043990100,7,0,5,0
45045000100,243,42,5,381
45045000200,180,20,3,49
45045000400,107,35,0,334
45045000500,130,31,6,503
45045000700,214,82,3,460
45045000800,67,53,9,432
45045000900,81,55,0,353
45045001000,169,74,2,626
45045001101,127,12,3,1779
45045001102,41,35,1,790
45045001203,137,5,0,200
45045001204,70,64,2,864
45045001205,82,72,1,390
45045001302,83,0,0,829
45045001400,153,32,1,1131
45045001501,93,24,1,1759
45045001502,103,55,14,912
45045001600,273,29,115,1999
45045001700,378,66,260,1083
45045001803,135,97,5,1380
45045001804,82,60,2,1339
45045001805,125,39,3,1658
45045001807,122,170,3,1236
45045001808,376,207,16,27
45045001809,71,110,0,359
45045001810,79,103,6,243
45045001900,365,97,88,2080
45045002001,230,46,38,794
45045002003,595,15,992,1007
45045002005,281,47,134,1300
45045002103,223,11,265,1260
45045002104,99,14,29,615
45045002105,138,25,26,1130
45045002106,186,43,144,1557
45045002107,261,15,222,1135
45045002108,85,15,6,753
45045002202,133,30,168,829
45045002203,177,30,67,1165
45045002204,176,11,358,952
45045002301,178,151,32,1588
45045002302,170,59,89,1457
45045002303,290,40,79,627
45045002304,286,116,36,754
45045002403,917,6,490,1942
45045002404,807,0,239,1905
45045002405,569,9,558,3068
45045002406,125,2,137,705
45045002503,712,90,54,3665
45045002504,180,47,2,645
45045002505,236,65,161,1209
45045002506,265,16,66,1878
45045002507,190,51,119,1846
45045002602,60,27,74,1548
45045002604,255,68,84,2234
45045002606,342,12,446,2576
45045002609,140,103,10,1551
45045002610,44,35,3,719
45045002611,436,55,232,2308
45045002612,170,0,4,2361
45045002613,18,0,1,593
45045002701,242,22,71,2174
45045002703,179,5,115,2014
