CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
08013013214,29,100,4,1168
08013013215,154,141,0,893
08013013302,248,39,12,2055
08013013305,26,33,0,1567
08013013306,66,29,3,1163
08013013307,83,108,4,914
08013013308,81,22,71,1436
08013013401,256,74,2,875
08013013402,127,66,0,2056
08013013503,85,49,30,1316
08013013505,44,95,3,705
08013013506,19,52,0,1467
08013013507,32,15,0,1390
08013013508,50,96,0,2263
08013013601,258,23,36,2132
08013013602,143,0,96,1337
08013013703,122,0,34,787
08013013704,66,30,9,2122
08013013705,165,7,24,1054
08013013706,130,0,29,2553
08013060601,22,302,0,541
08013060602,99,0,14,572
08013060700,208,29,10,994
08013060801,170,159,138,596
08013060802,147,101,403,1153
08013060900,138,174,2,1270
08013061300,26,0,1,1014
08013061400,21,0,2,1135
08014030000,74,69,0,992
08014030100,28,5,0,773
08014030200,226,32,39,558
08014030300,75,76,0,712
08014030400,21,2,2,1341
08014030500,93,71,1,1719
08014030600,19,0,575,1678
08014030700,57,32,2,902
08014030800,49,0,328,1643
08014030900,131,12,0,1943
08014031000,127,76,0,1262
08014031101,41,73,2,47
08014031102,67,74,2,5
08014031103,30,45,1,455
08014031104,92,23,0,2
08014031201,49,74,0,45
08014031202,127,38,0,691
08014031300,52,1,0,990
08014031401,10,1,0,1301
08014031402,43,23,5,661
08014031403,16,8,0,1391
08014980100,1,0,0,0
08015000100,156,70,170,1199
08015000200,392,108,385,2509
08015000300,309,44,624,2427
08015000402,369,19,360,1264
08015000403,180,6,276,1665
08015000404,170,22,503,1659
08017960600,1034,4,356,1568
08019014701,73,0,3,1411
08019014702,193,6,47,1372
08019014800,145,21,71,529
08019014900,375,32,77,1098
08021974800,380,18,273,2264
08021974900,633,22,381,3246
08023972600,745,0,91,1259
08023972700,977,2,224,1131
08025969601,487,0,384,465
08025969602,591,0,629,453
08027970101,540,9,162,3059
08027970102,298,16,106,2020
08029964600,545,21,427,2717
08029964700,317,21,649,2392
08029964800,405,28,586,1278
08029964900,399,54,866,2149
08029965001,372,14,397,1437
08029965002,254,1,481,1659
08029965100,435,74,219,1659
08029965201,182,33,272,1028
08029965202,196,2,503,1538
08031000102,57,76,9,1704
08031000201,68,12,11,1868
08031000202,117,107,4,1617
08031000301,135,153,18,2534
08031000302,60,182,22,1789
08031000303,96,127,44,2059
08031000401,44,107,14,1303
08031000403,61,99,24,1192
08031000404,77,106,3,287
08031000501,35,84,3,995
08031000503,4,73,1,689
08031000504,35,120,17,1345
08031000600,115,99,17,435
08031000703,23,71,12,250
08031000704,54,133,7,621
08031000705,54,135,9,549
08031000706,41,93,6,225
08031000800,164,67,3,30
08031000902,36,22,8,2145
08031000903,99,165,4,1913
08031000904,108,185,4,900
08031000905,49,56,5,1325
08031001000,293,118,0,1025
08031001101,110,104,12,848
08031001102,143,115,8,876
08031001301,65,81,3,1703
08031001302,242,36,5,1457
08031001401,192,71,2,1539
08031001402,42,6,0,1378
08031001403,372,85,11,924
08031001500,430,56,12,1111
08031001601,182,120,4,200
08031001602,43,27,0,4
08031001603,149,97,13,265
08031001703,5,18,1,4
08031001704,49,23,3,0
08031001705,38,15,2,0
08031001706,43,7,5,0
08031001707,51,3,3,1
08031001800,153,119,2,410
08031001901,331,81,3,424
08031002000,141,17,4,14
08031002101,113,75,12,878
08031002102,258,61,0,578
08031002300,60,158,7,1700
08031002402,30,48,3,417
08031002404,44,48,10,300
08031002405,76,52,5,198
08031002602,102,82,8,80
08031002603,42,24,0,5
08031002604,46,21,0,3
08031002704,36,73,1,26
08031002705,24,68,1,21
08031002706,57,44,3,33
08031002707,23,89,4,198
08031002708,32,123,2,114
08031002709,5,88,2,171
08031002801,71,116,19,702
