CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
09003501500,39,430,6,124
09003501700,34,132,0,12
09003501800,61,229,10,36
09003502100,88,86,5,0
09003502300,87,530,1,822
09003502400,123,612,9,167
09003502500,449,156,4,100
09003502600,40,445,5,168
09003502700,186,277,0,53
09003502800,85,248,4,8
09003502900,31,157,2,19
09003503000,127,241,7,8
09003503101,47,49,1,15
09003503102,71,39,1,17
09003503300,34,64,0,17
09003503500,35,201,0,17
09003503700,71,327,3,47
09003503800,151,75,0,19
09003503900,29,306,0,1238
09003504000,42,397,0,427
09003504100,39,209,0,22
09003504200,113,239,8,197
09003504300,110,199,1,56
09003504500,32,288,7,327
09003504800,36,351,7,980
09003504900,83,349,3,478
09003510100,71,117,12,531
09003510200,379,21,250,17
09003510300,359,19,517,114
09003510400,503,1,508,19
09003510500,150,34,294,209
09003510600,354,49,619,123
09003510700,101,0,382,1241
09003510800,101,116,439,587
09003510900,9,0,37,1493
09003511000,18,0,132,1318
09003511100,15,0,107,1398
09003511200,47,51,233,568
09003511300,230,10,386,160
09003511400,113,0,262,631
09003514101,95,46,3,958
09003514103,239,105,3,152
09003514104,259,116,0,436
09003514200,194,196,6,573
09003514300,63,134,0,1312
09003514400,206,375,0,757
09003514500,94,99,0,1283
09003514600,128,399,8,752
09003514700,138,337,3,183
09003514800,29,377,3,551
09003514900,38,24,1,1114
09003515000,39,57,2,1105
09003515101,48,128,64,606
09003515102,193,116,27,1458
09003515200,76,97,17,1103
09003520100,83,42,4,1919
09003520201,95,14,3,1394
09003520202,89,39,3,1615
09003520301,316,119,86,1107
09003520302,511,278,34,683
09003520400,93,43,59,2824
09003520501,88,62,3,1735
09003524100,192,40,19,2437
09003524200,243,182,31,1696
09003524300,239,92,61,1284
09003524400,173,203,20,358
09003524501,62,341,8,180
09003524502,78,81,0,377
09003524600,82,178,1,47
09003524700,81,146,5,685
09003980001,67,0,0,0
09003980002,95,0,0,0
09003980100,152,4,5,2
09005250100,112,21,17,870
09005253100,180,86,16,755
09005253200,121,83,30,2078
09005253400,337,27,99,2297
09005253500,156,61,16,2452
09005260200,594,261,191,921
09005261100,507,113,38,2663
09005262100,324,38,18,1985
09005263200,98,30,15,809
09005265100,63,4,6,795
09005266100,457,80,23,1514
09005267100,384,63,95,1720
09005268100,69,7,2,1316
09005290100,177,56,75,1399
09005293100,85,12,4,960
09005296100,157,38,1,1568
09005298300,222,0,530,466
09005298400,342,2,738,382
09005300100,178,67,0,1025
09005300400,161,55,5,660
09005300500,183,103,10,1400
09005303100,165,51,110,889
09005306100,746,79,18,2373
09005310100,126,352,2,933
09005310200,170,396,10,202
09005310300,150,240,0,72
09005310400,19,80,1,843
09005310500,86,15,1,665
09005310601,89,35,0,1251
09005310602,99,33,1,1573
09005310700,186,389,8,1106
09005310801,177,276,0,307
09005310803,109,457,3,910
09005310804,21,121,0,659
09005320101,135,48,107,43
09005320102,392,43,764,450
09005320200,496,69,711,995
09005342100,270,100,16,1454
09005349100,171,131,8,1493
09005349200,214,151,7,763
09005360100,223,144,7,1478
09005360200,223,59,43,2765
09005360300,85,125,3,915
09005360400,186,281,7,1738
09005362101,328,44,67,996
09005362102,143,90,6,2194
09005425300,339,0,865,437
09005425400,309,3,863,735
09005425500,248,0,658,353
09005425601,142,47,18,782
