CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
18059410201,110,18,20,2607
18059410202,234,55,56,2557
18059410301,246,41,163,2403
18059410302,153,122,18,2589
18059410401,73,40,2,529
18059410402,88,60,8,1930
18059410500,275,57,83,1105
18059410600,108,119,35,1970
18059410700,491,11,158,3980
18059410801,116,46,12,1857
18059410802,98,10,19,2028
18059410901,164,3,15,1582
18059410902,128,2,18,2414
18059411000,280,71,59,2668
18061060100,594,15,237,4035
18061060201,233,0,92,2027
18061060202,435,9,129,2974
18061060300,589,41,110,2691
18061060401,407,40,94,2502
18061060402,207,5,68,1433
18061060500,474,8,178,4157
18061060601,469,2,112,3058
18061060602,531,1,149,2565
18063210103,117,0,9,1841
18063210105,107,27,16,2399
18063210106,95,45,8,2399
18063210107,92,0,1,994
18063210108,52,69,3,2099
18063210109,321,215,108,1936
18063210201,127,66,46,1008
18063210203,173,59,10,1339
18063210204,79,69,25,1852
18063210300,265,58,40,2968
18063210400,690,13,45,3462
18063210501,282,50,29,2704
18063210502,389,75,44,2120
18063210607,465,102,109,1000
18063210608,196,14,11,1319
18063210609,120,4,4,1814
18063210610,51,12,13,2041
18063210611,133,46,37,3262
18063210612,104,66,44,1516
18063210613,57,0,12,2135
18063210614,406,35,9,2375
18063210615,42,45,4,1904
18063210616,17,36,44,893
18063210617,302,0,0,565
18063210701,188,5,55,1689
18063210702,64,55,34,1507
18063210801,30,45,41,955
18063210802,141,16,120,1647
18063210900,134,30,19,1328
18063211000,384,2,65,3172
18063211100,401,2,28,2378
18065975500,338,8,140,2494
18065975600,405,16,177,3096
18065975700,549,16,173,3739
18065975800,340,61,97,2840
18065975900,435,64,108,2164
18065976000,132,346,11,1156
18065976100,175,45,74,1333
18065976300,80,94,12,721
18065976400,150,170,27,2114
18065976500,98,103,48,1110
18065976600,124,53,49,1071
18065976700,391,64,148,2530
18065976800,631,57,128,3358
18067000200,258,47,24,1269
18067000300,192,2,117,1178
18067000400,265,24,156,1127
18067000500,124,43,13,1305
18067000600,33,52,18,1019
18067000700,138,184,7,1603
18067000800,167,144,12,1924
18067000900,143,69,25,1464
18067001000,44,4,4,871
18067001100,208,155,32,1011
18067001200,247,44,9,1342
18067001300,131,37,69,981
18067001400,173,113,31,1407
18067001500,46,0,2,1353
18067010100,473,15,116,3783
18067010201,188,31,128,1984
18067010202,274,9,66,1450
18067010300,194,10,44,1897
18067010400,342,0,78,2404
18067010500,286,5,129,2801
18067010600,155,36,36,1862
18069961300,369,5,33,3510
18069961400,227,65,5,1216
18069961500,164,30,2,1429
18069961600,297,9,31,1819
18069961700,614,10,6,2993
18069961800,184,17,54,1502
18069961900,219,21,104,2269
18069962000,432,50,27,2967
18069962100,547,4,14,2840
18071967501,314,0,103,1900
18071967502,522,22,265,2821
18071967600,257,57,53,1645
18071967700,99,14,19,1650
18071967800,133,25,22,881
18071967901,121,104,312,804
18071967902,125,29,20,1216
18071968000,744,4,480,4221
18071968100,411,33,208,1860
18071968200,799,3,384,3127
18071968300,348,4,343,1986
18073100400,177,1,157,426
18073100800,592,6,542,2892
18073100901,177,12,330,1414
18073100902,425,117,119,2865
18073101000,537,16,441,3617
18073101100,457,66,51,1627
18073101200,507,39,48,1926
18073101300,673,13,129,2282
18075962700,499,12,232,2373
18075962800,697,0,115,2693
18075962900,584,1,124,2474
18075963000,249,31,45,1144
18075963100,304,52,56,1906
18075963200,355,5,107,1601
18075963300,198,9,79,1039
18077966000,676,10,252,3280
18077966100,637,5,483,2852
18077966200,570,0,362,2746
18077966300,223,27,42,913
18077966400,401,69,85,1670
18077966500,356,104,58,2016
18077966600,227,73,18,495
18079960200,904,2,587,2916
18079960301,481,1,502,2485
18079960302,451,2,1329,777
18079960400,728,46,437,3001
18079960500,190,30,32,1005
18079960600,527,7,450,2935
18081610101,258,33,34,2221
18081610102,369,50,6,3776
18081610201,216,159,5,1536
18081610203,55,0,0,1697
18081610204,113,125,74,783
18081610300,329,80,9,1221
18081610401,66,98,16,1352
18081610403,306,76,0,1197
18081610404,63,19,26,1509
18081610501,143,10,10,1089
18081610502,32,3,3,2150
18081610603,16,2,230,2481
18081610605,157,39,5,1657
18081610606,146,15,2,2148
18081610607,68,0,2,2474
18081610608,87,43,5,864
18081610703,41,3,2,2267
18081610704,147,97,5,2561
18081610705,201,71,7,2249
18081610706,117,4,8,1006
18081610801,561,15,15,3161
18081610802,316,107,213,2052
18081610900,249,16,8,1766
18081611000,314,53,23,989
18081611100,116,81,18,1061
18081611200,353,19,27,2557
18081611300,186,54,111,1446
18081611400,1071,12,63,4271
18083955000,363,42,113,1555
18083955100,846,17,174,2550
18083955201,475,18,113,1379
18083955202,339,85,109,1904
18083955300,279,34,47,448
18083955400,178,63,4,581
18083955500,217,46,82,1236
18083955600,145,58,48,1152
18083955700,222,89,16,2043
18083955800,788,10,161,2798
18083955900,1077,80,213,3008
18085960900,231,21,217,1753
18085961001,319,11,101,1393
18085961002,241,34,100,1456
18085961100,504,28,220,3678
18085961200,710,43,311,3220
18085961300,357,5,325,2295
18085961400,417,22,252,2186
18085961500,296,7,367,1789
18085961600,315,2,144,1253
18085961700,652,3,289,1616
18085961800,529,62,169,2409
18085961900,241,28,31,837
18085962000,337,127,55,1373
18085962101,303,29,65,981
18085962102,177,19,81,1305
18085962200,1199,15,332,2501
18085962300,245,35,104,2347
18085962400,395,8,248,1951
18085962500,399,2,268,2042
18085962600,304,0,321,2032
18085962700,516,1,382,2494
18087970100,855,18,508,3789
18087970200,524,67,199,2270
18087970301,370,1,306,1725
18087970302,800,23,161,3193
18087970401,328,3,71,3580
18087970402,403,33,179,3253
18087970500,420,4,178,2528
18087970600,355,20,189,1679
18087970700,592,2,273,1934
18089010100,46,35,4,1799
18089010203,291,144,5,623
18089010205,627,70,0,291
18089010206,62,41,0,489
18089010207,175,30,4,932
18089010302,216,31,2,934
18089010304,360,3,6,1410
18089010400,26,34,1,1299
18089010500,47,63,0,185
18089010600,34,35,1,579
18089010900,100,40,1,412
18089011000,47,2,1,793
18089011100,66,51,2,1636
18089011200,159,76,10,1694
18089011300,67,97,0,205
18089011400,189,57,0,543
18089011500,165,3,14,1241
18089011600,97,65,3,732
18089011700,115,64,1,159
18089011800,77,33,6,647
18089011900,158,159,3,454
18089012000,94,28,1,435
18089012100,89,33,4,327
18089012200,56,32,1,450
18089012300,213,38,3,1295
18089012400,189,65,5,1888
18089012500,114,22,19,2375
18089012600,83,20,5,1252
18089012700,99,16,6,1563
18089012800,66,50,0,620
18089020100,92,224,4,1938
18089020200,158,79,5,1253
18089020300,681,137,90,2472
18089020400,277,87,51,1287
