CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
29099700401,153,1,479,2315
29099700402,154,0,87,3058
29099700502,333,17,211,2826
29099700503,112,19,424,1295
29099700504,109,9,286,1806
29099700603,76,10,32,2170
29099700604,122,27,200,2594
29099700605,211,19,370,2145
29099700606,103,60,190,871
29099700607,266,20,265,979
29099700700,269,23,119,1877
29099700801,125,61,20,2273
29099700802,161,63,16,1701
29099700900,319,86,139,1810
29099701001,146,42,174,2034
29099701002,96,1,360,1826
29099701101,212,5,223,2719
29099701102,215,0,494,3410
29099701200,215,127,55,2427
29099701300,140,26,181,1633
29099701401,114,0,165,2361
29099701403,101,4,265,2086
29099701404,383,7,693,2784
29101960101,413,0,897,3688
29101960102,362,6,372,2487
29101960200,483,62,599,2988
29101960301,324,106,233,2169
29101960302,328,69,360,2057
29101960401,110,49,9,194
29101960402,67,98,22,541
29101960501,66,102,31,876
29101960502,127,133,20,1131
29101960600,281,139,53,877
29101960701,117,81,63,554
29101960702,171,126,123,1045
29101960900,745,26,721,3905
29101980000,838,0,2,2
29103960100,111,0,184,3646
29103960200,249,0,146,2027
29105960101,499,19,1009,2762
29105960102,360,3,817,2068
29105960201,427,9,466,2498
29105960202,434,1,499,2155
29105960301,165,33,297,1703
29105960302,246,37,410,2131
29105960400,194,48,19,1595
29105960500,581,184,103,1963
29105960600,234,159,127,1548
29107090100,434,3,278,3958
29107090200,346,21,84,3458
29107090300,113,3,37,1500
29107090401,532,12,114,3467
29107090402,170,20,17,1223
29107090500,381,32,62,2846
29107090601,327,45,55,2657
29107090602,255,0,58,2925
29109470100,628,6,573,3367
29109470201,358,34,275,2558
29109470202,322,108,92,1706
29109470300,731,16,725,3864
29109470401,117,40,82,1650
29109470402,212,38,312,1721
29109470501,212,68,188,1587
29109470502,278,10,448,2581
29109470601,267,84,47,2118
29109470602,166,42,183,952
29111970100,273,0,70,1763
29111970200,224,5,126,2367
29111970300,201,0,253,2626
29111970400,112,3,145,1481
29113810100,362,32,376,2566
29113810203,199,35,374,2577
29113810204,150,13,241,1017
29113810205,510,6,521,2842
29113810206,297,6,221,1494
29113810305,302,158,39,2132
29113810306,242,11,210,1160
29113810307,212,32,421,1561
29113810308,163,24,193,2996
29113810309,94,5,712,2233
29113810310,410,9,481,2049
29113810401,250,29,791,2249
29113810402,249,15,287,1989
29115490100,143,5,140,2516
29115490200,194,7,187,2713
29115490300,95,7,182,2107
29115490400,301,3,121,1342
29115490500,152,3,166,1681
29117480100,459,3,339,1961
29117480200,1046,4,559,3278
29117480300,127,15,49,1220
29117480400,130,2,77,1022
29117480500,194,2,93,614
29119070101,307,3,689,1991
29119070102,346,13,441,2156
29119070200,365,7,548,2333
29119070300,411,136,425,2183
29119070401,242,39,239,1365
29119070402,204,26,254,1298
29121960100,412,24,282,1662
29121960200,868,8,411,2905
29121960300,991,10,559,3363
29121960400,282,64,111,1892
29121960500,393,12,265,1430
29123960100,426,3,206,2706
29123960201,211,68,46,1004
29123960202,131,16,34,1233
29123960300,434,2,170,2576
29125880100,386,7,435,1834
29125880298,704,0,347,2350
29125880300,649,1,392,3237
29127960100,843,0,302,3373
29127960200,513,0,443,2932
29127960300,231,0,163,1580
29127960400,236,12,62,1579
29127960500,50,1,17,846
29127960600,45,4,22,1322
29127960800,191,2,48,977
29127960900,231,7,67,1346
29129470100,249,0,409,2282
29129470200,348,10,431,1832
29131962501,413,9,385,2470
29131962502,526,0,359,1933
29131962600,293,4,372,2511
29131962701,457,39,188,350
29131962702,338,7,406,1269
