CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
05085020103,289,30,506,2192
05085020105,143,0,94,1910
05085020106,167,19,230,722
05085020107,307,4,417,916
05085020108,228,2,436,1660
05085020201,60,3,107,1228
05085020202,266,105,68,895
05085020204,477,107,87,1537
05085020205,115,48,26,1711
05085020206,122,83,105,1529
05085020301,370,2,548,1245
05085020302,375,8,411,1701
05085020400,438,33,241,1296
05085020500,405,70,59,1587
05085020600,446,5,220,851
05085020700,321,59,143,960
05085020800,387,0,123,647
05087960100,1207,3,664,2484
05087960200,759,11,638,894
05087960300,1174,1,783,2782
05087960400,1062,7,609,2064
05089960100,1285,0,525,2382
05089960201,678,0,671,1168
05089960202,1094,3,688,1001
05089960301,778,1,559,1402
05089960302,733,23,564,1382
05091020100,169,208,15,1108
05091020200,139,101,13,1145
05091020400,318,63,14,805
05091020500,182,12,22,963
05091020600,182,37,11,418
05091020701,95,71,12,1237
05091020702,258,104,25,991
05091020801,164,36,48,935
05091020802,231,2,286,1202
05091020901,535,16,292,1410
05091020902,391,5,785,2344
05091021001,426,2,594,1611
05091021002,467,1,654,1779
05091980000,54,0,1,12
05093010100,527,0,109,709
05093010200,452,28,61,2028
05093010300,540,29,79,1180
05093010601,165,0,15,1684
05093010602,155,26,97,537
05093010700,1392,0,40,1587
05093010801,578,19,74,1279
05093010802,333,7,89,1233
05093010900,635,0,44,641
05093011000,398,50,111,877
05093011100,267,14,8,900
05093011200,438,0,47,629
05093011300,458,2,29,609
05093011400,838,7,46,698
05095950100,627,19,153,1209
05095950200,419,26,174,839
05095950300,651,19,267,1027
05097953000,746,8,574,1702
05097953100,463,1,393,1568
05097953200,768,4,847,1859
05099090100,606,1,439,1260
05099090200,977,62,443,2074
05099090300,401,4,298,861
05101180100,1930,4,461,1116
05101180200,2438,2,313,1767
05103950101,415,18,256,585
05103950102,903,11,523,1016
05103950200,754,4,257,849
05103950301,683,1,344,853
05103950302,777,4,464,1069
05103950400,287,19,273,840
05103950500,395,11,310,1293
05103950600,738,21,599,878
05105952700,621,3,700,1791
05105952800,504,37,335,1199
05105952900,512,0,272,1098
05107480100,393,24,124,697
05107480201,932,16,279,687
05107480202,835,1,348,771
05107480300,649,49,271,1376
05107480400,366,22,77,264
05107480500,322,36,141,590
05107480600,880,19,221,549
05109953300,501,39,469,1806
05109953400,332,16,362,1716
05109953500,625,26,467,2644
05111490100,584,21,190,1346
05111490200,268,0,150,787
05111490300,291,32,111,1019
05111490400,274,22,143,1542
05111490501,396,30,293,747
05111490502,708,3,356,1437
05111490600,678,3,119,1077
05111490700,294,19,142,631
05113950100,774,0,676,2736
05113950201,232,32,55,1274
05113950202,452,10,345,1537
05113950300,518,6,332,1517
05113950400,422,26,121,1419
05113950500,430,0,365,1125
05113950600,614,6,356,915
05115950700,582,0,401,1899
05115950800,570,9,312,2166
05115950901,365,10,145,1219
05115950902,363,24,303,1376
05115951000,890,0,517,1969
05115951100,455,28,257,1400
05115951201,371,0,157,1530
05115951202,628,7,463,2106
05115951301,356,46,20,237
05115951302,140,169,34,691
05115951303,212,60,87,773
05115951400,487,146,34,396
05115951501,305,13,19,1220
05115951503,72,60,37,704
05115951504,116,91,22,1117
05115951601,513,174,59,1524
05115951602,277,4,143,437
05117460100,789,2,403,1498
05117460200,702,24,200,1273
05117460300,521,6,287,953
05119000500,252,49,6,1086
05119001100,192,95,1,1001
05119001200,216,26,47,537
05119001300,257,72,10,1020
05119001501,182,180,10,1771
05119001502,197,164,5,1052
05119001600,154,65,1,2094
05119001800,269,37,5,1688
05119001900,359,23,5,1537
05119002001,161,52,7,2033
05119002002,520,84,17,1370
05119002102,247,94,50,1262
05119002103,91,123,25,934
05119002104,53,22,2,1909
05119002203,116,156,15,1286
05119002206,38,166,6,589
05119002208,106,40,8,886
05119002209,222,131,24,529
05119002210,68,4,0,585
05119002211,80,156,4,1577
05119002403,93,86,12,1314
05119002405,368,29,35,1965
05119002406,158,7,6,1420
05119002407,153,7,28,774
05119002409,58,140,5,788
05119002410,77,118,66,1016
05119002500,362,90,2,342
05119002600,528,31,39,459
05119002700,566,52,51,2701
05119002800,387,93,0,543
05119002900,196,46,23,486
05119003001,167,101,1,1211
05119003002,161,156,15,790
05119003100,54,96,1,71
05119003202,199,84,8,2589
