CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
12011020412,28,206,0,220
12011020414,39,90,3,586
12011020415,37,74,4,820
12011020416,15,17,0,748
12011020417,21,160,0,9
12011020418,31,115,3,701
12011020419,74,302,3,247
12011020420,19,44,0,284
12011020421,17,40,0,551
12011020501,27,63,0,1090
12011020502,551,159,12,1221
12011030100,77,161,4,1352
12011030201,157,53,68,1066
12011030202,190,109,1,331
12011030203,67,17,0,1395
12011030301,55,125,1,51
12011030302,144,174,2,1946
12011030401,71,2,0,985
12011030402,310,268,3,360
12011030500,799,219,179,495
12011030601,527,36,4,602
12011030602,144,86,317,559
12011030702,75,76,4,740
12011030703,88,225,2,54
12011030704,30,61,1,815
12011030705,78,116,0,0
12011030803,354,145,310,82
12011030804,63,210,9,13
12011030805,102,37,0,0
12011030806,42,126,2,28
12011030902,91,87,4,1043
12011030903,142,105,1,793
12011030904,25,78,1,1591
12011031001,171,266,2,552
12011031002,122,240,4,674
12011031101,69,80,4,539
12011031102,52,151,3,840
12011031203,16,38,2,0
12011031204,25,173,18,31
12011031205,22,88,4,282
12011031206,32,180,0,240
12011031207,21,214,36,259
12011040101,47,119,33,227
12011040102,61,178,57,448
12011040203,42,52,0,313
12011040204,43,59,0,345
12011040205,65,176,4,1409
12011040206,15,46,1,634
12011040300,82,244,15,843
12011040401,15,53,0,354
12011040402,121,129,4,799
12011040502,76,140,17,468
12011040503,21,21,12,249
12011040505,20,4,0,0
12011040506,0,17,2,0
12011040601,62,85,4,809
12011040602,73,127,8,904
12011040701,77,172,8,1017
12011040702,101,383,8,548
12011040801,59,387,3,775
12011040802,120,432,5,630
12011040901,56,117,6,1141
12011040902,41,2,0,1124
12011041000,138,31,0,797
12011041100,192,243,12,1186
12011041200,257,28,0,902
12011041300,160,50,0,2232
12011041400,191,209,10,522
12011041500,194,318,0,200
12011041601,132,115,0,138
12011041602,49,251,0,334
12011041700,279,439,2,467
12011041801,78,141,7,388
12011041802,62,316,7,621
12011041900,167,315,8,432
12011042000,94,127,10,1187
12011042100,110,133,121,2
12011042200,84,107,66,635
12011042301,103,235,18,779
12011042302,486,167,33,81
12011042400,28,82,6,470
12011042501,187,115,14,37
12011042502,186,49,3,31
12011042601,130,267,3,626
12011042602,66,257,5,246
12011042700,88,380,6,1183
12011042801,171,104,1,1193
12011042802,77,65,153,397
12011042900,74,46,8,1888
12011043001,14,2,0,691
12011043002,125,147,1,1837
12011043100,152,154,3,1737
12011043301,146,405,17,1492
12011043302,464,259,4,249
12011050100,259,51,245,1017
12011050204,295,152,3,992
12011050205,40,81,0,235
12011050206,152,237,8,71
12011050207,280,157,7,893
12011050208,717,49,354,461
12011050301,70,43,153,1960
12011050306,73,45,1,373
12011050308,55,24,1,502
12011050309,41,68,215,0
12011050311,31,55,2,0
12011050312,29,60,0,0
12011050313,56,24,4,355
12011050314,5,92,0,0
12011050315,38,9,2,1046
12011050316,39,1,0,1319
12011050401,27,195,2,60
12011050402,110,48,7,1194
12011050501,154,50,0,1375
12011050502,105,75,1,1287
12011050601,104,82,5,1142
12011050602,164,260,1,751
12011050701,175,180,3,641
12011050702,336,375,4,656
12011050800,312,129,395,1149
12011050900,157,212,7,1494
12011051001,140,190,8,486
12011051002,61,133,14,774
12011060105,106,53,4,1677
12011060107,18,51,0,514
12011060109,41,0,0,1588
12011060111,120,132,2,681
12011060113,216,37,3,1324
12011060114,74,49,5,1651
12011060115,84,167,3,724
12011060116,73,123,5,1029
12011060117,171,133,6,133
12011060118,20,8,3,1542
12011060119,20,36,2,1465
12011060120,322,50,5,1522
12011060121,119,7,0,2136
12011060122,64,82,204,671
12011060123,26,25,3,252
12011060124,29,102,2,0
12011060125,66,4,1,409
12011060126,40,20,14,1391
12011060127,73,60,0,71
12011060128,42,151,3,344
12011060129,45,10,4,847
12011060130,38,92,0,33
12011060203,36,134,2,826
12011060206,40,30,2,1166
12011060207,39,42,1,409
12011060208,32,46,1,1153
12011060209,31,21,3,774
12011060210,18,0,3,999
12011060211,21,90,0,194
12011060212,43,0,0,975
12011060214,9,43,1,323
12011060215,6,64,0,12
12011060302,32,430,10,130
12011060303,29,191,9,120
12011060304,10,214,2,299
12011060305,17,58,1,19
12011060306,18,132,4,1
12011060401,62,26,0,900
12011060402,42,105,1,654
12011060404,38,25,0,416
12011060405,20,43,0,19
12011060501,215,146,5,859
12011060503,24,75,4,1229
12011060504,13,0,2,1542
12011060505,61,307,12,818
12011060603,40,67,2,807
12011060605,58,133,3,55
12011060606,99,106,5,470
12011060607,17,0,1,854
12011060608,124,108,9,795
12011060609,22,115,1,399
12011060700,25,13,2,1040
12011060801,95,7,4,715
12011060802,108,61,9,1197
12011060900,40,51,5,1495
12011061001,86,2,1,2291
12011061003,14,75,1,869
12011061004,203,126,19,554
12011061100,127,363,118,1510
12011070102,148,15,55,532
12011070103,66,119,650,0
12011070104,469,165,447,881
12011070204,554,180,7,249
12011070205,670,7,286,1135
12011070208,104,27,368,1924
12011070209,95,0,11,1702
12011070210,50,93,1195,76
12011070211,71,205,10,929
12011070212,31,89,0,83
12011070213,31,42,4,343
12011070304,62,18,7,2247
12011070306,177,9,33,3117
12011070310,138,40,4,733
12011070311,40,29,2,1676
12011070312,161,87,5,1733
12011070314,315,3,13,2513
12011070315,128,7,6,1971
12011070316,170,17,6,2326
12011070318,25,64,0,2151
12011070319,31,0,0,1282
12011070320,8,0,0,1727
12011070321,29,113,1,98
12011070323,353,0,102,778
12011070324,1149,0,587,145
12011070325,182,43,3,991
12011070326,25,0,0,1772
12011070327,59,152,13,222
12011070328,14,37,0,177
12011070329,5,0,0,1012
12011070330,153,0,0,815
12011070331,112,0,0,1952
12011070401,92,2,5,1623
12011070402,94,9,16,1246
12011070403,66,41,1,1543
12011070404,76,1,7,1087
12011070405,35,0,1,1471
12011070501,121,3,2,1661
12011070503,79,71,8,1396
12011070504,70,181,1,76
12011070601,120,118,88,602
12011070602,369,205,252,994
12011080102,391,489,67,655
12011080103,13,38,2,183
12011080104,23,85,0,274
12011080105,63,178,77,458
12011080200,401,311,29,349
12011080402,113,41,965,314
12011080403,152,293,105,1374
12011080405,65,135,92,698
12011080406,40,150,558,874
12011080500,398,467,14,972
12011090102,625,216,114,83
12011090103,17,25,4,2
12011090104,32,88,14,27
12011090200,79,86,5,1384
12011090301,47,341,20,145
12011090303,156,414,20,234
12011090304,56,363,19,578
12011090401,81,264,14,943
12011090403,93,335,5,208
12011090404,77,677,15,1022
12011090502,147,300,60,1129
12011090503,60,212,0,514
12011090504,392,32,3,515
12011090601,55,8,0,833
12011090602,115,169,359,1650
12011090700,90,66,4,2077
12011090801,105,72,6,1218
12011090802,82,109,9,1040
12011090900,67,11,3,1901
12011091000,141,58,12,1372
12011091100,241,880,153,677
12011091201,102,46,0,1382
12011091202,91,81,1,1371
12011091300,11,1,0,1305
12011091400,336,123,146,1480
12011091500,97,106,3,1382
12011091601,143,46,0,87
12011091602,171,53,106,41
12011091701,45,37,3,823
12011091702,42,119,4,564
12011091802,80,105,1,883
12011091803,73,177,3,1000
12011091804,45,116,5,127
12011091901,41,448,18,869
12011091903,90,283,8,48
12011091904,38,250,17,156
12011092000,32,80,1,1264
12011100103,151,67,0,298
12011100104,13,49,0,0
12011100105,7,22,0,1
12011100106,26,30,0,27
12011100107,9,27,0,19
12011100108,22,32,0,32
12011100201,107,95,180,106
12011100203,8,119,2,213
12011100204,59,184,12,68
12011100301,87,305,3,852
12011100302,116,188,110,72
12011100400,295,376,5,624
12011100501,309,6,331,2
12011100502,417,1024,697,132
12011100600,61,27,2,1668
12011100700,335,454,51,1526
12011100801,123,281,17,483
12011100803,83,95,2,1004
12011100804,57,147,4,83
12011110100,165,19,3,1928
12011110301,156,0,549,1261
12011110303,106,3,0,1473
12011110307,49,0,4,1439
12011110308,63,62,2,1459
12011110309,52,57,0,709
12011110311,57,151,5,1086
12011110312,91,71,2,1868
12011110313,65,83,5,1097
12011110319,73,45,5,1540
12011110321,119,2,2,1966
12011110323,108,49,8,1094
12011110326,50,1,2,1369
12011110327,53,35,6,1768
12011110328,185,54,2,890
12011110330,97,0,0,921
12011110332,51,36,3,1228
12011110333,70,0,4,1910
12011110334,75,57,1,9
12011110337,33,204,14,642
12011110338,42,56,4,342
12011110339,34,26,1,311
12011110341,81,4,31,649
