CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
49053270701,325,150,353,979
49053270702,63,35,429,2124
49053270802,209,34,185,2450
49053270803,214,4,22,1521
49053270804,38,0,30,1718
49053270805,181,13,545,1399
49053270806,56,0,9,1154
49053270901,208,24,59,1477
49053270903,176,33,123,1100
49053270904,364,7,257,1394
49053270905,277,84,67,1656
49053271000,123,25,283,1244
49053271101,282,162,356,1070
49053271102,86,69,12,1687
49053271200,281,65,139,955
49053271300,156,114,20,594
49053271400,247,75,50,815
49053271501,167,160,32,1047
49053271502,46,11,35,1061
49053271600,163,6,9,3460
49053271702,457,36,96,3700
49053271703,119,7,16,2621
49053271704,23,0,4,1173
49053271800,184,47,35,1133
49055979100,1280,4,859,1071
49057200100,23,53,0,1599
49057200202,87,181,2,721
49057200203,21,99,4,1409
49057200204,203,41,3,1367
49057200301,125,136,2,1229
49057200302,446,246,5,311
49057200400,229,41,3,447
49057200500,138,353,1,1507
49057200600,27,118,7,1344
49057200700,37,57,3,1112
49057200800,52,168,3,1232
49057200900,62,233,11,457
49057201100,290,45,5,76
49057201200,159,79,6,409
49057201301,23,164,7,531
49057201302,31,150,3,801
49057201400,21,34,0,1258
49057201500,91,32,3,1301
49057201600,38,189,6,791
49057201700,10,119,0,850
49057201800,191,51,3,583
49057201900,674,33,2,386
49057202000,97,138,7,1445
49057210101,361,27,11,2417
49057210102,563,34,14,2576
49057210201,19,0,10,1473
49057210203,19,37,6,1026
49057210204,61,67,4,1651
49057210303,59,22,5,2709
49057210304,234,51,7,1424
49057210305,127,182,64,1291
49057210306,158,49,20,1479
49057210404,251,2,13,1331
49057210405,325,13,15,1122
49057210406,101,4,12,1847
49057210407,214,12,17,2745
49057210408,334,4,13,1927
49057210508,9,0,0,811
49057210509,19,0,1,1579
49057210510,12,0,5,1176
49057210511,218,59,48,1057
49057210512,250,131,8,1361
49057210513,76,81,207,1367
49057210514,70,47,1,1696
49057210515,49,5,3,1798
49057210516,162,2,11,2866
49057210517,100,3,6,2086
49057210518,603,158,25,2523
49057210600,178,117,1,2123
49057210701,138,189,4,1664
49057210703,56,33,2,768
49057210704,97,69,1,2085
49057210800,88,76,3,933
49057210900,86,124,2,2145
49057211000,28,13,2,1171
49057211100,80,208,6,1351
49057211201,88,83,9,1370
49057211202,138,303,77,1592
