CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
55035000302,571,244,30,2822
55035000401,140,57,19,670
55035000402,351,184,59,1544
55035000501,106,55,5,2075
55035000502,53,140,15,1596
55035000600,158,441,34,1345
55035000700,156,316,16,1924
55035000801,25,11,10,1531
55035000802,36,210,4,1081
55035000803,308,498,19,790
55035000900,156,241,23,1031
55035001101,91,84,35,136
55035001200,129,469,102,768
55035001300,286,249,42,1580
55035001401,91,142,14,952
55035001402,58,211,27,1629
55035001500,498,164,39,1306
55035001600,1417,0,93,3419
55035001700,76,135,22,544
55037190101,274,0,27,1409
55037190102,198,2,39,2059
55037190200,402,0,89,2836
55039040100,67,44,15,2365
55039040200,194,12,20,1301
55039040300,283,131,60,1362
55039040400,64,15,17,1477
55039040500,161,69,23,800
55039040700,926,65,28,2148
55039040800,30,25,7,2353
55039040900,59,12,6,1603
55039041000,200,129,14,1091
55039041101,87,123,19,1479
55039041102,127,294,22,1128
55039041300,1213,84,300,2176
55039041400,1425,12,44,3788
55039041500,554,44,24,1322
55039041600,399,57,27,2213
55039041700,1360,2,28,2467
55039041800,520,10,44,2408
55039041901,1077,46,20,2128
55039041902,898,28,35,1835
55039042001,380,36,16,1328
55039042002,518,46,38,2652
55039042100,1244,15,56,2878
55039042200,958,29,59,3046
55041950100,497,16,50,2372
55041950200,734,4,165,2747
55041950300,628,1,79,2073
55041950400,682,20,74,2985
55043960100,1125,8,274,2256
55043960200,514,5,131,1892
55043960300,1214,6,288,1907
55043960400,1181,13,384,2060
55043960500,704,0,177,1776
55043960600,1298,0,341,2839
55043960700,397,5,44,1766
55043960800,980,0,279,1910
55043960900,434,23,30,1240
55043961000,204,21,36,1676
55043961100,924,34,210,2430
55043961200,957,8,180,2436
55045960100,1773,35,46,2992
55045960200,1925,35,25,2810
55045960300,1938,8,22,2418
55045960400,447,55,38,1432
55045960500,593,15,35,1441
55045960600,122,8,16,1461
55045960700,2653,0,20,2439
55045960800,660,3,48,1894
55047100100,388,4,15,1227
55047100200,148,13,12,986
55047100300,1174,1,27,1964
55047100400,639,62,15,2012
55047100500,1183,6,23,2430
55047100600,1666,10,24,2335
55049950100,1077,5,196,2530
55049950200,1076,34,206,2240
55049950300,1079,0,187,2301
55049950400,543,27,32,2053
55049950500,979,0,136,3285
55049950600,710,4,126,1688
55051180100,266,28,48,1586
55051180200,317,0,73,1447
55051180300,521,46,65,2528
55053960100,805,0,171,2058
55053960200,984,3,45,2014
55053960300,1862,0,28,2722
55053960400,2080,0,45,2706
55053960500,442,244,30,1712
55055100100,311,16,17,1890
55055100200,175,0,19,1156
55055100301,154,2,10,1480
55055100302,224,0,15,679
55055100400,1398,0,20,2548
55055100500,602,0,25,2319
55055100601,334,0,4,861
55055100602,786,0,13,1463
55055100700,1240,10,14,1807
55055100800,883,0,27,2097
55055100900,1364,0,26,2025
55055101000,450,0,34,1169
55055101100,288,15,43,1239
55055101201,374,0,7,1405
55055101202,166,0,11,805
55055101300,242,2,47,2043
55055101400,234,8,15,933
55055101500,184,6,35,1369
55055101600,910,0,51,2165
55055101701,595,0,6,924
55055101702,670,0,29,2427
55057100100,657,0,33,2502
55057100200,981,0,237,2512
55057100301,155,0,40,1769
55057100302,432,27,66,2430
55057100400,760,18,50,2495
55057100500,498,6,28,1557
55057100600,469,28,125,1767
55057100700,1047,0,186,3136
55059000101,144,17,7,616
55059000102,139,42,4,845
55059000300,174,368,12,805
55059000400,88,98,9,1860
55059000501,25,18,0,1598
55059000502,86,66,7,796
55059000601,503,88,15,2333
55059000603,134,48,10,772
55059000604,52,80,8,885
55059000700,270,85,20,1502
55059000800,78,224,6,759
55059000900,118,574,6,691
55059001000,159,75,9,75
55059001100,135,309,17,333
55059001200,120,307,3,1340
55059001300,100,32,6,1466
55059001401,37,37,3,1221
55059001402,79,13,8,2039
55059001500,107,167,7,1623
55059001600,86,314,13,653
55059001700,56,111,5,1075
55059001800,65,124,0,714
55059001900,69,63,5,971
55059002000,149,29,3,2647
55059002100,461,14,8,1459
55059002200,55,60,6,1873
55059002300,102,74,10,2548
55059002400,148,100,2,1874
55059002500,110,60,1,1159
