CENSUSCODE,OTHER_OTHER,RESIDENTIAL_MULTI FAMILY,RESIDENTIAL_OTHER,RESIDENTIAL_SINGLE FAMILY
01069040203,97,11,18,1222
01069040204,484,99,23,1925
01069040205,70,93,2,1938
01069040206,194,65,28,1408
01069040301,257,122,12,1029
01069040302,278,35,129,1007
01069040400,144,33,2,1063
01069040500,153,69,10,1249
01069040600,347,103,13,498
01069040700,52,44,0,897
01069040801,299,61,248,1606
01069040802,275,23,526,1276
01069040900,219,26,81,2051
01069041000,179,84,4,1669
01069041100,307,66,69,1211
01069041200,207,131,6,582
01069041400,353,82,35,979
01069041500,789,105,60,1596
01069041600,441,13,536,1966
01069041700,273,12,104,604
01069041800,349,0,313,1014
01069041901,223,0,214,1207
01069041902,438,53,329,2113
01069042000,512,4,721,2366
01069042100,717,2,715,3196
01071950101,404,6,267,1250
01071950102,602,9,377,1359
01071950200,427,47,161,1285
01071950301,522,0,277,1708
01071950302,789,30,277,1362
01071950400,683,4,251,1467
01071950500,722,0,384,1915
01071950601,674,10,423,1716
01071950602,334,51,73,1140
01071950700,744,57,291,1876
01071950800,562,78,71,1521
01071950901,405,8,99,785
01071950902,502,15,68,2050
01071951000,971,12,507,2883
01071951101,998,6,594,2642
01071951102,620,0,466,1670
01073000100,301,34,25,1225
01073000300,318,222,10,429
01073000400,384,53,5,1478
01073000500,367,146,4,991
01073000700,276,89,28,689
01073000800,758,115,16,1498
01073001100,234,86,8,1627
01073001200,597,79,6,1414
01073001400,120,55,2,1015
01073001500,119,136,0,602
01073001600,163,81,7,927
01073001902,287,67,4,705
01073002000,109,135,4,1102
01073002100,46,71,6,1360
01073002200,158,55,2,1079
01073002303,134,200,1,628
01073002305,61,43,12,1313
01073002306,83,55,0,1597
01073002401,590,155,6,471
01073002402,729,63,4,152
01073002701,191,83,2,5
01073002702,235,91,9,15
01073002900,357,77,8,462
01073003001,186,95,2,1012
01073003002,99,134,5,792
01073003100,123,101,1,1421
01073003200,88,77,0,262
01073003300,129,58,1,401
01073003400,146,168,1,785
01073003500,177,19,4,1158
01073003600,67,40,5,1697
01073003700,119,95,1,1579
01073003802,130,25,6,2459
01073003803,153,123,3,1930
01073003900,268,136,0,418
01073004000,194,207,9,823
01073004200,331,108,6,843
01073004501,106,3,0,3
01073004502,477,104,8,3
01073004701,81,159,12,375
01073004702,45,67,46,1177
01073004800,32,76,5,487
01073004901,107,70,4,152
01073004902,76,253,6,386
01073005000,99,160,2,833
01073005101,121,91,2,259
01073005103,77,20,0,1409
01073005104,83,114,6,140
01073005200,177,38,7,1647
01073005302,28,0,8,1690
01073005500,326,12,40,776
01073005600,289,15,31,1865
01073005701,119,30,1,1084
01073005702,142,23,2,1631
01073005800,153,76,2,129
01073005903,152,38,7,1670
01073005905,128,5,7,2327
01073005907,13,0,4,828
01073005908,114,80,0,837
01073005909,5,13,0,899
01073005910,65,51,1,1494
01073010001,378,36,11,1815
01073010002,147,6,9,2061
01073010100,176,73,5,502
01073010200,481,81,12,782
01073010301,80,55,1,790
01073010302,238,271,3,857
01073010401,207,20,14,1554
01073010402,36,15,3,672
01073010500,71,1,24,695
01073010603,43,29,3,832
01073010604,156,258,8,1460
01073010605,166,46,0,343
01073010701,19,29,1,351
01073010702,314,115,11,1512
01073010703,69,14,8,961
01073010704,125,52,4,512
01073010705,63,41,12,1314
01073010706,383,58,68,791
01073010801,141,99,88,1865
01073010802,181,19,1,1362
01073010803,67,156,24,1944
01073010804,27,10,2,1274
01073010806,107,1,8,2520
01073010807,73,1,26,637
01073010900,448,112,8,2036
01073011002,170,59,36,696
01073011003,250,61,8,823
01073011004,231,19,67,1283
01073011108,425,2,19,1666
01073011109,409,7,32,1649
01073011110,197,0,153,2369
01073011112,39,7,2,1407
01073011113,64,0,0,1231
01073011114,445,0,122,2541
01073011115,269,3,114,2209
01073011116,151,0,43,1296
01073011117,189,14,8,2066
01073011205,95,7,5,935
01073011206,253,2,144,2506
01073011207,28,59,7,1537
01073011208,88,3,17,1700
01073011209,79,65,5,855
01073011210,364,54,62,807
01073011301,346,40,421,1440
01073011303,293,18,118,1433
01073011304,506,0,78,1422
01073011401,352,74,220,1000
01073011402,314,1,410,1966
01073011500,693,0,676,2645
01073011600,339,31,266,1513
01073011704,232,2,151,1964
01073011706,316,13,201,880
01073011707,366,25,17,1393
01073011708,184,2,38,2535
01073011709,233,0,27,1817
01073011710,579,2,23,1372
01073011803,78,62,2,1541
01073011804,109,43,0,843
01073011805,66,25,7,993
01073011806,67,60,0,1042
01073011901,856,89,97,1016
01073011904,188,4,8,1050
01073012001,284,15,89,1693
01073012003,178,10,26,926
01073012004,124,49,27,1927
01073012103,315,13,57,1830
01073012104,259,5,116,1302
01073012200,259,25,377,1009
01073012302,323,0,302,1754
01073012304,50,18,5,913
01073012306,45,2,3,1340
01073012307,86,2,4,1693
01073012401,105,21,1,1371
01073012402,160,27,10,1180
01073012403,102,19,117,1494
01073012500,242,17,147,2147
01073012602,671,16,41,1312
01073012701,637,13,43,1332
01073012703,216,13,46,2033
01073012704,151,0,15,1288
01073012802,159,41,9,754
01073012804,87,19,8,1020
01073012805,94,23,8,111
01073012905,124,11,4,1512
01073012907,59,29,2,961
01073012908,223,105,11,587
01073012910,156,42,15,593
01073012911,55,19,1,1908
01073012913,115,32,61,54
01073012914,42,25,12,230
01073012916,79,33,25,797
01073012917,40,32,1,662
01073012918,59,50,4,156
01073012919,5,26,42,0
01073012920,74,42,14,515
01073012921,74,28,3,1042
01073013002,134,2,5,724
01073013100,291,62,13,1594
01073013200,122,0,0,931
01073013300,282,49,21,1099
01073013400,96,31,4,1688
01073013601,188,32,11,1418
01073013801,281,2,7,960
01073013901,334,2,16,763
01073013902,204,1,1,1051
01073014001,178,2,70,2064
01073014002,153,0,80,1514
01073014104,306,67,90,1171
01073014105,335,44,35,1431
01073014106,213,0,327,1061
01073014107,399,0,328,982
01073014205,131,0,61,1009
01073014206,118,0,274,1909
01073014207,185,0,107,2212
01073014208,89,0,47,2115
01073014209,208,0,12,1405
01073014301,203,0,39,1291
01073014303,253,15,86,1340
01073014304,252,43,18,781
01073014404,64,87,9,1217
01073014405,40,81,21,949
01073014406,22,42,7,2126
01073014408,209,58,22,182
01073014409,98,3,11,945
01073014410,169,31,9,1230
01073014412,40,3,1,1579
01073014414,83,2,8,2035
01073014415,47,83,5,958
01075030000,1243,44,441,2240
01075030101,800,39,242,1692
01075030102,514,14,163,1024
01075030200,865,14,286,2016
01077010100,399,8,6,283
01077010200,91,23,1,441
01077010300,165,6,0,375
01077010400,65,90,3,780
01077010600,87,77,4,736
01077010700,150,55,6,563
01077010800,202,26,25,1476
01077010901,312,81,20,990
01077010902,125,171,1,957
01077011000,120,80,2,1618
01077011101,145,73,41,2205
01077011102,140,68,25,1536
01077011200,473,32,316,2353
01077011300,233,1,425,1092
01077011401,257,8,318,2121
01077011402,380,7,359,1974
01077011502,368,55,447,2740
01077011503,132,16,9,1447
01077011504,386,77,17,1491
01077011602,476,5,421,3022
01077011603,358,29,233,2690
01077011605,252,58,64,1323
01077011606,266,27,181,2233
01077011700,605,30,351,3155
01077011801,799,25,608,3696
01077011802,928,36,213,2706
01079979100,334,0,121,989
01079979201,726,19,107,1134
01079979202,628,27,178,1354
01079979300,1204,2,473,3272
01079979400,888,72,174,2223
01079979501,354,0,291,1175
01079979502,602,2,392,1791
01079979600,662,6,472,2486
01079979700,483,3,205,1162
01079979800,774,26,253,2387
01079979900,699,1,220,1417
01081040201,149,186,1,348
01081040202,200,167,3,834
01081040300,63,87,3,606
01081040401,314,177,3,140
01081040402,36,23,0,923
01081040403,24,79,1,778
01081040501,183,85,2,2260
01081040502,459,27,130,1285
01081040602,538,165,6,2218
01081040603,883,0,0,0
01081040605,737,79,0,215
01081040606,396,200,2,58
01081040607,245,120,134,191
01081040700,392,19,0,15
01081040801,28,106,0,12
01081040802,22,59,0,16
01081040901,194,92,1,1235
01081040903,113,87,3,186
01081040904,306,268,35,775
01081041001,936,1,45,2707
01081041002,1314,10,597,1494
01081041101,316,34,28,511
01081041102,281,115,17,313
01081041103,391,30,151,261
01081041104,301,14,62,1123
01081041200,218,30,18,1914
01081041300,266,97,23,987
01081041400,234,36,283,825
01081041600,479,29,25,736
